Date,County,New Confirmed Cases,Total Confirmed Cases,New Probable and Confirmed Deaths,Total Probable and Confirmed Deaths
11/4/2021,Middlesex,352,161124,3,3932
11/4/2021,Nantucket,1,1943,,
11/4/2021,Norfolk,114,65328,1,1865
11/4/2021,Plymouth,106,59987,4,1537
11/4/2021,Suffolk,188,108425,2,1923
11/4/2021,Worcester,257,97024,3,2432
11/4/2021,Unknown,0,942,0,6
11/4/2021,Dukes and Nantucket,,,0,7
11/5/2021,Barnstable,40,18049,0,517
11/5/2021,Berkshire,44,9245,0,323
11/5/2021,Bristol,156,82108,3,1891
11/5/2021,Dukes,1,1866,,
11/5/2021,Essex,292,114525,3,2530
11/5/2021,Franklin,16,3511,1,123
11/5/2021,Hampden,120,66378,2,1672
11/5/2021,Hampshire,16,11797,0,320
11/5/2021,Middlesex,333,161457,3,3935
11/5/2021,Nantucket,4,1947,,
11/5/2021,Norfolk,98,65426,0,1865
11/5/2021,Plymouth,90,60077,5,1542
11/5/2021,Suffolk,190,108615,1,1924
11/5/2021,Worcester,200,97224,0,2432
11/5/2021,Unknown,-2,940,0,6
11/5/2021,Dukes and Nantucket,,,0,7
11/8/2021,Barnstable,155,18204,0,517
11/8/2021,Berkshire,143,9388,1,324
11/8/2021,Bristol,396,82504,0,1891
11/8/2021,Dukes,2,1868,,
11/8/2021,Essex,580,115105,0,2530
11/8/2021,Franklin,18,3529,0,123
11/8/2021,Hampden,358,66736,1,1673
11/8/2021,Hampshire,83,11880,0,320
11/8/2021,Middlesex,840,162297,0,3935
11/8/2021,Nantucket,6,1953,,
11/8/2021,Norfolk,253,65679,1,1866
11/8/2021,Plymouth,288,60365,1,1543
11/8/2021,Suffolk,368,108983,1,1925
11/8/2021,Worcester,547,97771,1,2433
11/8/2021,Unknown,2,942,0,6
11/8/2021,Dukes and Nantucket,,,0,7
11/9/2021,Barnstable,23,18227,0,517
11/9/2021,Berkshire,39,9427,1,325
11/9/2021,Bristol,168,82672,1,1892
11/9/2021,Dukes,5,1873,,
11/9/2021,Essex,209,115314,3,2533
11/9/2021,Franklin,10,3539,0,123
11/9/2021,Hampden,106,66842,4,1677
11/9/2021,Hampshire,16,11896,1,321
11/9/2021,Middlesex,268,162565,5,3940
11/9/2021,Nantucket,1,1954,,
11/9/2021,Norfolk,89,65768,1,1867
11/9/2021,Plymouth,123,60488,5,1548
11/9/2021,Suffolk,118,109101,1,1926
11/9/2021,Worcester,224,97995,2,2435
11/9/2021,Unknown,-2,940,0,6
11/9/2021,Dukes and Nantucket,,,0,7
11/10/2021,Barnstable,39,18266,1,518
11/10/2021,Berkshire,56,9483,2,327
11/10/2021,Bristol,179,82851,3,1895
11/10/2021,Dukes,2,1875,,
11/10/2021,Essex,385,115699,1,2534
11/10/2021,Franklin,13,3552,0,123
11/10/2021,Hampden,94,66936,1,1678
11/10/2021,Hampshire,8,11904,0,321
11/10/2021,Middlesex,369,162934,3,3943
11/10/2021,Nantucket,3,1957,,
11/10/2021,Norfolk,118,65886,3,1870
11/10/2021,Plymouth,101,60589,3,1551
11/10/2021,Suffolk,130,109231,3,1929
11/10/2021,Worcester,243,98238,1,2436
11/10/2021,Unknown,5,945,0,6
11/10/2021,Dukes and Nantucket,,,0,7
11/12/2021,Barnstable,89,18355,1,519
11/12/2021,Berkshire,114,9597,0,327
11/12/2021,Bristol,287,83138,4,1899
11/12/2021,Dukes,5,1880,,
11/12/2021,Essex,575,116274,5,2539
11/12/2021,Franklin,45,3597,0,123
11/12/2021,Hampden,328,67264,3,1681
11/12/2021,Hampshire,69,11973,1,322
11/12/2021,Middlesex,720,163654,1,3944
11/12/2021,Nantucket,10,1967,,
11/12/2021,Norfolk,223,66109,1,1871
11/12/2021,Plymouth,245,60834,1,1552
11/12/2021,Suffolk,378,109609,-1,1928
11/12/2021,Worcester,617,98855,5,2441
11/12/2021,Unknown,3,948,0,6
11/12/2021,Dukes and Nantucket,,,0,7
11/15/2021,Barnstable,144,18499,1,520
11/15/2021,Berkshire,124,9721,1,328
11/15/2021,Bristol,531,83669,6,1905
11/15/2021,Dukes,1,1881,,
11/15/2021,Essex,752,117026,3,2542
11/15/2021,Franklin,46,3643,0,123
11/15/2021,Hampden,417,67681,3,1684
11/15/2021,Hampshire,68,12041,0,322
11/15/2021,Middlesex,1095,164749,3,3947
11/15/2021,Nantucket,7,1974,,
11/15/2021,Norfolk,369,66478,3,1874
11/15/2021,Plymouth,360,61194,4,1556
11/15/2021,Suffolk,486,110095,2,1930
11/15/2021,Worcester,832,99687,4,2445
11/15/2021,Unknown,16,964,0,6
11/15/2021,Dukes and Nantucket,,,0,7
11/16/2021,Barnstable,58,18557,3,523
11/16/2021,Berkshire,38,9759,2,330
11/16/2021,Bristol,228,83897,2,1907
11/16/2021,Dukes,2,1883,,
11/16/2021,Essex,312,117338,4,2546
11/16/2021,Franklin,9,3652,0,123
11/16/2021,Hampden,144,67825,3,1687
11/16/2021,Hampshire,22,12063,1,323
11/16/2021,Middlesex,353,165102,3,3950
11/16/2021,Nantucket,1,1975,,
11/16/2021,Norfolk,134,66612,0,1874
11/16/2021,Plymouth,151,61345,2,1558
11/16/2021,Suffolk,138,110233,2,1932
11/16/2021,Worcester,255,99942,3,2448
11/16/2021,Unknown,3,967,0,6
11/16/2021,Dukes and Nantucket,,,0,7
11/17/2021,Barnstable,103,18660,1,524
11/17/2021,Berkshire,62,9821,0,330
11/17/2021,Bristol,220,84117,0,1907
11/17/2021,Dukes,4,1887,,
11/17/2021,Essex,506,117844,9,2555
11/17/2021,Franklin,26,3678,0,123
11/17/2021,Hampden,172,67997,3,1690
11/17/2021,Hampshire,45,12108,0,323
11/17/2021,Middlesex,555,165657,3,3953
11/17/2021,Nantucket,0,1975,,
11/17/2021,Norfolk,190,66802,1,1875
11/17/2021,Plymouth,240,61585,0,1558
11/17/2021,Suffolk,222,110455,0,1932
11/17/2021,Worcester,302,100244,4,2452
11/17/2021,Unknown,3,970,0,6
11/17/2021,Dukes and Nantucket,,,0,7
11/18/2021,Barnstable,84,18744,0,524
11/18/2021,Berkshire,63,9884,0,330
11/18/2021,Bristol,372,84489,2,1909
11/18/2021,Dukes,2,1889,,
11/18/2021,Essex,476,118320,3,2558
11/18/2021,Franklin,21,3699,0,123
11/18/2021,Hampden,190,68187,0,1690
11/18/2021,Hampshire,45,12153,0,323
11/18/2021,Middlesex,611,166268,0,3953
11/18/2021,Nantucket,0,1975,,
11/18/2021,Norfolk,207,67009,2,1877
11/18/2021,Plymouth,324,61909,1,1559
11/18/2021,Suffolk,309,110764,0,1932
11/18/2021,Worcester,497,100741,1,2453
11/18/2021,Unknown,-5,965,0,6
11/18/2021,Dukes and Nantucket,,,0,7
11/19/2021,Barnstable,94,18838,1,525
11/19/2021,Berkshire,90,9974,0,330
11/19/2021,Bristol,290,84779,2,1911
11/19/2021,Dukes,2,1891,,
11/19/2021,Essex,333,118653,3,2561
11/19/2021,Franklin,18,3717,0,123
11/19/2021,Hampden,214,68401,1,1691
11/19/2021,Hampshire,51,12204,1,324
11/19/2021,Middlesex,550,166818,6,3959
11/19/2021,Nantucket,0,1975,,
11/19/2021,Norfolk,147,67156,2,1879
11/19/2021,Plymouth,188,62097,3,1562
11/19/2021,Suffolk,273,111037,2,1934
11/19/2021,Worcester,329,101070,3,2456
11/19/2021,Unknown,2,967,0,6
11/19/2021,Dukes and Nantucket,,,0,7
11/22/2021,Barnstable,262,19100,1,526
11/22/2021,Berkshire,197,10171,1,331
11/22/2021,Bristol,681,85460,2,1913
11/22/2021,Dukes,6,1897,,
11/22/2021,Essex,927,119580,5,2566
11/22/2021,Franklin,87,3804,0,123
11/22/2021,Hampden,543,68944,2,1693
11/22/2021,Hampshire,115,12319,0,324
11/22/2021,Middlesex,1308,168126,2,3961
11/22/2021,Nantucket,4,1979,,
11/22/2021,Norfolk,470,67626,1,1880
11/22/2021,Plymouth,560,62657,3,1565
11/22/2021,Suffolk,624,111661,-1,1933
11/22/2021,Worcester,997,102067,0,2456
11/22/2021,Unknown,20,987,0,6
11/22/2021,Dukes and Nantucket,,,0,7
11/23/2021,Barnstable,86,19186,1,527
11/23/2021,Berkshire,58,10229,0,331
11/23/2021,Bristol,352,85812,4,1917
11/23/2021,Dukes,8,1905,,
11/23/2021,Essex,375,119955,5,2571
11/23/2021,Franklin,16,3820,1,124
11/23/2021,Hampden,191,69135,2,1695
11/23/2021,Hampshire,23,12342,0,324
11/23/2021,Middlesex,444,168570,6,3967
11/23/2021,Nantucket,0,1979,,
11/23/2021,Norfolk,241,67867,1,1881
11/23/2021,Plymouth,381,63038,0,1565
11/23/2021,Suffolk,152,111813,2,1935
11/23/2021,Worcester,288,102355,4,2460
11/23/2021,Unknown,1,988,-1,5
11/23/2021,Dukes and Nantucket,,,0,7
11/24/2021,Barnstable,87,19273,1,528
11/24/2021,Berkshire,81,10310,0,331
11/24/2021,Bristol,309,86121,2,1919
11/24/2021,Dukes,1,1906,,
11/24/2021,Essex,520,120475,5,2576
11/24/2021,Franklin,23,3843,0,124
11/24/2021,Hampden,204,69339,1,1696
11/24/2021,Hampshire,40,12382,0,324
11/24/2021,Middlesex,590,169160,2,3969
11/24/2021,Nantucket,1,1980,,
11/24/2021,Norfolk,180,68047,2,1883
11/24/2021,Plymouth,243,63281,2,1567
11/24/2021,Suffolk,232,112045,1,1936
11/24/2021,Worcester,471,102826,4,2464
11/24/2021,Unknown,-4,984,0,5
11/24/2021,Dukes and Nantucket,,,0,7
11/26/2021,Barnstable,187,19460,0,528
11/26/2021,Berkshire,166,10476,0,331
11/26/2021,Bristol,538,86659,6,1925
11/26/2021,Dukes,4,1910,,
11/26/2021,Essex,595,121070,4,2580
11/26/2021,Franklin,65,3908,0,124
11/26/2021,Hampden,351,69690,2,1698
11/26/2021,Hampshire,102,12484,0,324
11/26/2021,Middlesex,939,170099,4,3973
11/26/2021,Nantucket,0,1980,,
11/26/2021,Norfolk,304,68351,0,1883
11/26/2021,Plymouth,451,63732,3,1570
11/26/2021,Suffolk,445,112490,1,1937
11/26/2021,Worcester,892,103718,2,2466
11/26/2021,Unknown,19,1003,0,5
11/26/2021,Dukes and Nantucket,,,0,7
11/29/2021,Barnstable,190,19650,0,528
11/29/2021,Berkshire,137,10613,0,331
11/29/2021,Bristol,641,87300,3,1928
11/29/2021,Dukes,10,1920,,
11/29/2021,Essex,798,121868,9,2589
